"SamAccountName","ComputerName","ComputerCreationDate","ComputerChanged","LastBadPasswordAttempt","PasswordExpired","PasswordLastSet","PasswordNeverExpires","PasswordNotRequired","DistinguishedName"
"RESGRADC20F$","RESGRADC20F","5/6/2016 10:36:16 AM","10/13/2021 10:52:34 AM",,"False","5/6/2016 10:36:16 AM","False","False","CN=RESGRADC20F,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUCGKLQL1$","CWVUCGKLQL1","4/12/2010 2:56:35 PM","7/30/2019 4:56:31 PM",,"False","5/6/2016 2:27:04 PM","False","False","CN=CWVUCGKLQL1,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCCTRU29$","MBRCCCTRU29","6/26/2015 10:18:38 AM","10/13/2021 10:51:27 AM",,"False","4/27/2016 5:46:13 AM","False","False","CN=MBRCCCTRU29,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCOMPOSER$","HSCOMPOSER","5/11/2015 11:32:39 AM","7/30/2019 4:56:31 PM",,"False","4/13/2016 7:56:34 AM","False","False","CN=HSCOMPOSER,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP1415$","HSSOP1415","4/14/2014 10:43:27 AM","10/13/2021 10:49:48 AM",,"False","4/28/2016 1:48:51 PM","False","False","CN=HSSOP1415,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57149$","H57149","5/6/2016 1:29:01 PM","11/17/2021 7:45:46 PM",,"False","11/14/2021 9:31:04 PM","False","False","CN=H57149,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMDTVCF66$","HSMDTVCF66","2/17/2016 11:35:19 AM","11/19/2021 3:07:01 AM",,"False","11/9/2021 5:35:07 PM","False","False","CN=HSMDTVCF66,OU=MDTV,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PHYSIO-3A95$","HS-PHYSIO-3A95","6/29/2011 10:57:44 AM","10/13/2021 10:48:40 AM",,"False","12/10/2018 12:36:07 PM","False","False","CN=HS-PHYSIO-3A95,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED2BA2$","HSCED2BA2","12/3/2012 10:21:18 AM","10/13/2021 10:45:08 AM",,"False","5/8/2016 4:00:09 PM","False","False","CN=HSCED2BA2,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDICONNMAN$","HSVDICONNMAN","5/11/2015 11:34:49 AM","3/9/2021 2:46:13 PM",,"False","4/12/2016 1:51:50 PM","False","False","CN=HSVDICONNMAN,OU=DisabledSystemsServers,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H51662$","H51662","3/4/2014 8:46:34 AM","11/16/2021 4:37:08 PM","11/13/2020 7:22:24 AM","False","11/13/2021 7:02:04 PM","False","False","CN=H51662,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-SHKING1$","ITSWEB-SHKING1","3/16/2016 4:09:45 PM","9/8/2021 11:40:44 AM",,"False","9/8/2021 11:40:44 AM","False","False","CN=ITSWEB-SHKING1,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED0839$","HSCED0839","10/1/2015 3:55:42 PM","11/11/2021 1:26:19 PM",,"False","11/10/2021 4:22:01 PM","False","False","CN=HSCED0839,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PATH-CC819$","HS-PATH-CC819","2/26/2010 10:44:12 AM","10/13/2021 10:48:10 AM",,"False","10/4/2012 11:17:55 PM","False","False","CN=HS-PATH-CC819,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PATH-4D27D$","HS-PATH-4D27D","1/26/2010 10:03:17 AM","10/13/2021 10:48:10 AM",,"False","1/1/2014 8:55:12 AM","False","False","CN=HS-PATH-4D27D,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED2D4D$","HSCED2D4D","5/28/2015 3:06:21 PM","11/21/2021 9:16:39 PM",,"False","11/21/2021 9:16:24 PM","False","False","CN=HSCED2D4D,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED87C9$","HSCED87C9","3/20/2014 4:27:45 PM","10/27/2021 2:37:23 PM",,"False","2/10/2020 7:37:25 AM","False","False","CN=HSCED87C9,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H52162$","H52162","4/15/2014 7:34:37 AM","8/17/2021 8:17:07 AM",,"False","7/15/2021 3:41:38 PM","False","False","CN=H52162,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUCYV1JQ1$","CWVUCYV1JQ1","6/20/2011 5:50:39 PM","10/13/2021 10:42:51 AM",,"False","5/11/2016 7:13:44 PM","False","False","CN=CWVUCYV1JQ1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDFDCA$","HSCEDFDCA","10/2/2015 8:28:27 AM","11/17/2021 7:02:05 PM",,"False","10/28/2021 5:57:36 PM","False","False","CN=HSCEDFDCA,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDIVC$","HSVDIVC","5/11/2015 11:25:42 AM","3/9/2021 2:46:13 PM",,"False","4/12/2016 8:40:45 AM","False","False","CN=HSVDIVC,OU=DisabledSystemsServers,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDD3E8$","HSCEDD3E8","5/5/2016 9:20:06 AM","9/2/2020 1:19:07 PM",,"False","2/2/2020 3:59:42 AM","False","False","CN=HSCEDD3E8,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDSC82A$","HSPEDSC82A","2/9/2012 11:15:47 AM","10/13/2021 10:48:29 AM",,"False","5/12/2016 3:03:23 PM","False","False","CN=HSPEDSC82A,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDEF54$","HSCEDEF54","4/4/2016 10:31:35 AM","10/13/2021 10:45:15 AM",,"False","12/29/2016 9:31:35 AM","False","False","CN=HSCEDEF54,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON0290$","HSSON0290","2/27/2015 2:58:52 PM","10/13/2021 10:49:01 AM",,"False","5/5/2016 2:24:49 PM","False","False","CN=HSSON0290,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-ITS-50C3$","HS-ITS-50C3","4/26/2016 4:15:00 PM","6/24/2021 9:18:22 AM",,"False","5/1/2017 6:12:13 PM","False","False","CN=HS-ITS-50C3,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PEDS-CCBD$","HS-PEDS-CCBD","6/13/2011 9:46:27 AM","10/13/2021 10:48:29 AM",,"False","5/5/2016 8:14:13 AM","False","False","CN=HS-PEDS-CCBD,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED3E2D$","HSCED3E2D","2/19/2015 11:34:21 AM","10/13/2021 10:45:08 AM",,"False","10/14/2019 12:48:48 PM","False","False","CN=HSCED3E2D,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"AZURESTATION$","AZURESTATION","5/17/2016 8:36:41 AM","3/10/2021 2:01:55 PM",,"False","2/28/2020 10:38:07 AM","False","False","CN=AZURESTATION,OU=DisabledSystemsServers,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED8C06$","HSCED8C06","9/23/2015 3:56:33 PM","11/21/2021 8:36:25 PM","10/23/2019 9:39:38 AM","False","11/15/2021 6:59:04 AM","False","False","CN=HSCED8C06,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTAA776$","HSHSTAA776","5/6/2016 3:15:49 PM","10/13/2021 10:46:36 AM",,"False","5/6/2016 3:15:49 PM","False","False","CN=HSHSTAA776,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCTCE-SUPER$","HSCTCE-SUPER","2/25/2014 8:53:54 AM","10/13/2021 10:46:05 AM",,"False","5/17/2016 2:48:06 PM","False","False","CN=HSCTCE-SUPER,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-HRC1$","HS-SPH-HRC1","9/4/2014 9:48:47 AM","10/13/2021 10:50:10 AM",,"False","5/17/2016 3:04:27 PM","False","False","CN=HS-SPH-HRC1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSNEP2124$","HSNEP2124","4/29/2013 8:49:26 AM","10/13/2021 10:47:40 AM",,"False","4/22/2016 8:12:09 AM","False","False","CN=HSNEP2124,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57216$","H57216","5/16/2016 2:25:04 PM","10/13/2021 10:44:11 AM",,"False","6/10/2019 2:39:06 PM","False","False","CN=H57216,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTA92D8$","HSHSTA92D8","5/20/2016 8:48:24 AM","11/21/2021 2:15:32 PM",,"False","11/14/2021 2:13:04 AM","False","False","CN=HSHSTA92D8,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H56296$","H56296","11/30/2015 12:58:34 PM","11/15/2021 9:18:11 PM","6/10/2020 1:32:52 PM","False","11/15/2021 9:17:59 PM","False","False","CN=H56296,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"GIM6CE6$","GIM6CE6","4/15/2014 3:55:16 PM","10/13/2021 10:43:55 AM",,"False","4/25/2016 6:07:04 PM","False","False","CN=GIM6CE6,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H51634$","H51634","2/19/2014 2:26:45 PM","11/18/2021 5:07:42 PM",,"False","10/31/2021 1:19:49 AM","False","False","CN=H51634,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITSR9KTEF0$","HSITSR9KTEF0","4/15/2016 8:19:24 AM","10/13/2021 10:47:07 AM",,"False","10/12/2018 4:02:52 PM","False","False","CN=HSITSR9KTEF0,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57286$","H57286","5/17/2016 12:22:16 PM","10/13/2021 10:44:11 AM",,"False","10/24/2017 8:56:33 AM","False","False","CN=H57286,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57328$","H57328","5/16/2016 3:22:15 PM","10/13/2021 10:44:11 AM",,"False","1/12/2018 6:14:51 AM","False","False","CN=H57328,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57285$","H57285","5/17/2016 9:37:08 AM","11/18/2021 12:04:04 PM",,"False","11/4/2021 12:52:24 PM","False","False","CN=H57285,OU=Neurology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57288$","H57288","5/17/2016 10:07:15 AM","5/25/2021 9:01:04 AM",,"False","5/25/2021 9:00:58 AM","False","False","CN=H57288,OU=Neurology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57176$","H57176","5/16/2016 11:00:52 AM","11/19/2021 5:23:12 PM","12/16/2019 7:57:18 AM","False","10/28/2021 10:21:06 AM","False","False","CN=H57176,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDEE46$","HSCEDEE46","5/4/2015 12:53:15 PM","10/13/2021 10:45:08 AM",,"False","11/9/2016 9:20:59 PM","False","False","CN=HSCEDEE46,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITDSSDCF76$","HSITDSSDCF76","5/31/2013 9:01:19 AM","11/19/2021 2:46:33 PM",,"False","10/24/2021 5:23:15 AM","False","False","CN=HSITDSSDCF76,OU=Helpdesk,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57160$","H57160","4/27/2016 12:49:52 PM","10/13/2021 10:44:11 AM",,"False","10/11/2019 9:35:40 PM","False","False","CN=H57160,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHUMANPERFC7D5$","HSHUMANPERFC7D5","4/28/2016 2:29:22 PM","10/13/2021 10:46:51 AM",,"False","4/28/2016 2:29:22 PM","False","False","CN=HSHUMANPERFC7D5,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSC-HYPERV1$","CHSC-HYPERV1","5/11/2016 11:32:14 AM","11/17/2021 6:42:08 PM",,"False","10/31/2021 8:43:16 PM","False","False","CN=CHSC-HYPERV1,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSETHICS185A$","HSETHICS185A","5/18/2016 11:50:27 AM","11/18/2021 8:28:24 PM","2/6/2020 8:37:04 AM","False","11/14/2021 3:27:49 AM","False","False","CN=HSETHICS185A,OU=Ethics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57324$","H57324","5/16/2016 3:24:02 PM","10/28/2021 12:39:23 PM","4/16/2021 8:12:00 AM","False","10/28/2021 11:35:24 AM","False","False","CN=H57324,OU=Neurology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57295$","H57295","5/16/2016 9:16:54 AM","11/12/2021 6:03:36 PM",,"False","10/24/2021 9:04:36 AM","False","False","CN=H57295,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PRIMUS$","PRIMUS","4/13/2016 8:44:21 AM","10/13/2021 10:52:25 AM",,"False","4/13/2016 8:44:21 AM","False","False","CN=PRIMUS,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUG8T9042$","CWVUG8T9042","11/2/2015 2:08:19 PM","10/13/2021 10:43:06 AM",,"False","5/15/2016 2:24:31 PM","False","False","CN=CWVUG8T9042,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED7C37$","HSCED7C37","10/2/2015 2:02:01 PM","9/2/2020 1:28:26 PM",,"False","4/11/2020 11:48:19 PM","False","False","CN=HSCED7C37,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H56288$","H56288","11/30/2015 2:07:55 PM","11/13/2021 3:35:56 AM",,"False","10/31/2021 9:57:15 AM","False","False","CN=H56288,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDICON2$","HSVDICON2","5/4/2016 4:52:01 PM","11/16/2021 3:26:37 PM",,"False","11/16/2021 3:26:24 PM","False","False","CN=HSVDICON2,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDICON4$","HSVDICON4","5/11/2016 9:58:05 AM","11/21/2021 4:22:01 AM",,"False","11/21/2021 4:22:01 AM","False","False","CN=HSVDICON4,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDISG1$","HSVDISG1","5/12/2016 1:12:08 PM","11/12/2021 1:57:00 PM",,"False","10/25/2021 6:38:41 AM","False","False","CN=HSVDISG1,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHICRC-SR$","HSSPHICRC-SR","12/11/2015 10:22:34 AM","10/13/2021 10:50:30 AM",,"False","12/11/2015 10:22:34 AM","False","False","CN=HSSPHICRC-SR,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H55599$","H55599","7/23/2015 12:05:06 PM","11/14/2021 8:04:30 PM",,"False","11/14/2021 8:04:30 PM","False","False","CN=H55599,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H52792$","H52792","9/18/2014 8:13:21 AM","10/13/2021 10:44:11 AM",,"False","11/23/2019 10:57:53 PM","False","False","CN=H52792,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-3306A-UB$","HS-SPH-3306A-UB","9/4/2012 2:20:18 PM","10/13/2021 10:50:10 AM",,"False","5/25/2016 2:43:50 PM","False","False","CN=HS-SPH-3306A-UB,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUGCYKQ1$","CWVUGCYKQ1","7/29/2011 10:03:30 AM","7/30/2019 4:56:33 PM",,"False","5/16/2016 12:43:51 PM","False","False","CN=CWVUGCYKQ1,OU=Win7,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H50735$","H50735","4/28/2014 3:16:15 PM","3/3/2021 12:04:04 AM",,"False","2/25/2021 3:36:55 AM","False","False","CN=H50735,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMED8726$","HSCEMMED8726","12/4/2012 12:24:51 PM","10/13/2021 10:45:15 AM",,"False","2/21/2017 9:55:15 AM","False","False","CN=HSCEMMED8726,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H52166$","H52166","4/14/2014 3:25:21 PM","11/19/2021 6:46:30 PM",,"False","11/19/2021 6:46:21 PM","False","False","CN=H52166,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H50979$","H50979","4/29/2014 12:24:12 PM","11/18/2021 2:55:07 PM","9/27/2021 1:05:48 PM","False","11/2/2021 9:41:42 AM","False","False","CN=H50979,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMED2124$","HSMED2124","5/18/2016 3:39:48 PM","10/13/2021 10:47:23 AM",,"False","5/18/2016 3:39:48 PM","False","False","CN=HSMED2124,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ICRC-CONF$","ICRC-CONF","2/12/2015 3:47:25 PM","10/13/2021 10:50:51 AM",,"False","5/20/2016 2:23:13 PM","False","False","CN=ICRC-CONF,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUGC4YKQ1$","CWVUGC4YKQ1","5/26/2016 10:46:44 AM","10/13/2021 10:43:06 AM",,"False","6/6/2016 1:49:29 PM","False","False","CN=CWVUGC4YKQ1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMED0D91$","HSMED0D91","4/8/2013 1:33:30 PM","10/13/2021 10:47:23 AM",,"False","5/17/2016 3:38:44 AM","False","False","CN=HSMED0D91,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS5933$","HSPEDS5933","5/26/2016 9:13:16 AM","10/13/2021 10:48:29 AM",,"False","8/13/2018 1:38:37 PM","False","False","CN=HSPEDS5933,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITS178C$","HSITS178C","5/26/2016 11:14:17 AM","11/5/2021 7:59:10 AM",,"False","11/5/2021 7:59:08 AM","False","False","CN=HSITS178C,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITS0AA4$","HSITS0AA4","5/26/2016 8:55:12 AM","10/14/2021 9:49:57 AM",,"False","9/30/2019 8:42:40 AM","False","False","CN=HSITS0AA4,OU=10-14-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"GIME5A1$","GIME5A1","4/16/2014 9:01:51 AM","10/13/2021 10:43:55 AM",,"False","5/20/2016 3:20:34 PM","False","False","CN=GIME5A1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H51854$","H51854","4/3/2014 1:08:52 PM","5/12/2021 3:31:20 PM",,"False","5/12/2021 3:40:25 AM","False","False","CN=H51854,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPSMC-C2$","HSSTEPSMC-C2","11/24/2015 11:46:09 AM","11/19/2021 6:06:28 AM","3/25/2021 9:06:25 PM","False","11/7/2021 10:01:11 AM","False","False","CN=HSSTEPSMC-C2,OU=SIM Control Rooms,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPSMC-C1$","HSSTEPSMC-C1","11/24/2015 11:46:21 AM","11/17/2021 10:52:06 PM",,"False","11/2/2021 6:21:06 AM","False","False","CN=HSSTEPSMC-C1,OU=SIM Control Rooms,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU6VZC7L1$","CWVU6VZC7L1","2/24/2015 12:16:35 PM","10/13/2021 10:42:51 AM",,"False","6/1/2016 10:31:59 AM","False","False","CN=CWVU6VZC7L1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-MED-A424$","HS-MED-A424","2/15/2011 3:46:09 PM","10/13/2021 10:47:23 AM",,"False","5/24/2016 12:44:23 PM","False","False","CN=HS-MED-A424,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CONSULT-ROOM$","CONSULT-ROOM","1/10/2014 10:33:41 AM","7/30/2019 4:56:33 PM",,"False","5/11/2016 9:01:09 AM","False","False","CN=CONSULT-ROOM,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H56971$","H56971","3/10/2016 8:29:28 AM","11/18/2021 10:23:38 AM","8/2/2021 9:11:32 AM","False","11/4/2021 3:07:50 AM","False","False","CN=H56971,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SIMHALL4$","SIMHALL4","3/15/2016 9:07:14 AM","11/15/2021 6:05:49 AM",,"False","10/26/2021 6:54:30 AM","False","False","CN=SIMHALL4,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SIMHALL1$","SIMHALL1","3/15/2016 9:37:40 AM","11/15/2021 6:06:55 AM",,"False","10/24/2021 6:02:34 PM","False","False","CN=SIMHALL1,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SIMHALL2$","SIMHALL2","3/15/2016 9:36:53 AM","11/14/2021 12:37:39 PM",,"False","10/24/2021 6:20:37 AM","False","False","CN=SIMHALL2,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SIMHALL3$","SIMHALL3","3/15/2016 9:30:14 AM","11/18/2021 2:05:49 PM",,"False","10/24/2021 6:20:31 AM","False","False","CN=SIMHALL3,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPSPAL2$","HSSTEPSPAL2","11/24/2015 11:34:09 AM","11/18/2021 6:06:14 AM",,"False","10/31/2021 8:20:55 PM","False","False","CN=HSSTEPSPAL2,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPSPAL3$","HSSTEPSPAL3","3/16/2016 10:40:35 AM","11/16/2021 7:39:52 PM",,"False","10/27/2021 9:33:53 AM","False","False","CN=HSSTEPSPAL3,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPS-EXAM3$","HSSTEPS-EXAM3","9/23/2015 4:54:02 PM","11/19/2021 8:05:48 PM","7/29/2021 6:05:47 AM","False","10/29/2021 6:05:37 AM","False","False","CN=HSSTEPS-EXAM3,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPSCSPLB8$","HSSTEPSCSPLB8","9/21/2015 2:32:22 PM","11/21/2021 3:42:18 PM",,"False","10/24/2021 5:25:38 PM","False","False","CN=HSSTEPSCSPLB8,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SOP-29A0$","HSC-SOP-29A0","6/29/2012 8:28:51 AM","10/13/2021 10:46:05 AM",,"False","6/2/2016 11:07:40 AM","False","False","CN=HSC-SOP-29A0,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0AB7$","HSSPH0AB7","6/25/2015 1:27:29 PM","10/13/2021 10:50:10 AM",,"False","6/2/2016 11:31:13 AM","False","False","CN=HSSPH0AB7,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H56832$","H56832","2/9/2016 11:39:18 AM","11/11/2021 9:42:02 AM","6/7/2021 5:28:27 PM","False","11/10/2021 11:17:51 PM","False","False","CN=H56832,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRAI91F3$","HSRAI91F3","4/26/2013 11:04:42 AM","10/13/2021 10:48:45 AM",,"False","6/2/2016 2:57:38 PM","False","False","CN=HSRAI91F3,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCSYSTEM$","MBRCCSYSTEM","7/29/2014 11:38:03 AM","10/13/2021 10:51:45 AM",,"False","6/2/2016 3:34:43 PM","False","False","CN=MBRCCSYSTEM,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPS-EXAMH4$","HSSTEPS-EXAMH4","10/5/2015 5:26:15 PM","11/15/2021 10:38:46 AM",,"False","11/10/2021 6:20:32 AM","False","False","CN=HSSTEPS-EXAMH4,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPS-EXAMH1$","HSSTEPS-EXAMH1","10/6/2015 9:56:54 AM","11/19/2021 8:25:45 PM","7/18/2020 8:10:38 PM","False","11/19/2021 8:25:32 PM","False","False","CN=HSSTEPS-EXAMH1,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
