"Name","Enabled","PasswordLastSet","OperatingSystem","distinguishedName"
"HSPEDSFDD6","True","9/21/2014 7:48:58 PM","Windows 7 Enterprise","CN=HSPEDSFDD6,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"IVANOVLAB6","True","9/22/2014 3:45:32 AM","Windows 7 Enterprise","CN=IVANOVLAB6,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CICE-PARALLELS","True","9/22/2014 8:18:01 AM","Windows 7 Enterprise","CN=CICE-PARALLELS,OU=BIOSTAT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"TSE-LAB","True","9/22/2014 9:17:33 AM","Windows 8.1 Pro","CN=TSE-LAB,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDSCDE","True","9/22/2014 11:22:08 AM","Windows 7 Enterprise","CN=HSPEDSCDE,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SOP-E53F","True","9/22/2014 12:32:15 PM","Windows 7 Professional","CN=HSC-SOP-E53F,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCPUGACHEVA8","True","9/23/2014 10:09:27 AM","Windows 7 Enterprise","CN=MBRCCPUGACHEVA8,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-3847DSK5","True","9/23/2014 1:36:14 PM","Windows 7 Enterprise","CN=HS-SPH-3847DSK5,OU=MGMT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMED3722","True","9/24/2014 8:50:42 AM","Windows 7 Enterprise","CN=HSCEMMED3722,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURGE9E5","True","9/24/2014 8:55:41 AM","Windows 7 Enterprise","CN=HSCSURGE9E5,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCORTHODEC8","False","9/24/2014 10:15:36 AM","Windows 7 Enterprise","CN=HSCORTHODEC8,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMED35C3","True","9/24/2014 10:18:16 AM","Windows 8.1 Enterprise","CN=HSMED35C3,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"IVANOVLAB42","True","9/24/2014 11:26:51 AM","Windows 7 Enterprise","CN=IVANOVLAB42,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-ENT-B7AE","True","9/24/2014 11:39:21 AM","Windows 7 Enterprise","CN=HS-ENT-B7AE,OU=ENT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H52851","False","9/25/2014 3:09:41 PM","Windows 7 Enterprise","CN=H52851,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUB1RDRY1","True","9/26/2014 9:21:39 AM","Windows 7 Professional","CN=CWVUB1RDRY1,OU=Win7,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RCROUT","True","9/26/2014 9:39:43 AM","Windows 7 Enterprise","CN=RCROUT,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCBPC4","True","9/26/2014 10:09:49 AM","Windows 7 Enterprise","CN=MBRCCBPC4,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDE297","True","9/26/2014 4:04:51 PM","Windows 7 Professional","CN=HSCEDE297,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUMYCHART4","True","9/27/2014 1:20:14 AM","Windows 7 Enterprise","CN=CWVUMYCHART4,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SPH-HS-F8C0","True","9/29/2014 3:27:50 AM","Windows 7 Enterprise","CN=SPH-HS-F8C0,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS3D34","True","9/29/2014 1:20:58 PM","Windows 7 Enterprise","CN=HSPEDS3D34,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMED958C","True","9/30/2014 8:16:40 AM","Windows 7 Enterprise","CN=HSCEMMED958C,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8ZG4CK1","True","10/1/2014 6:53:42 AM","Windows 7 Professional","CN=CWVU8ZG4CK1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"JACKIE-SURFACE","True","10/1/2014 9:35:58 AM","Windows 8.1 Pro","CN=JACKIE-SURFACE,OU=Workstations,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-OBGYN-0804","True","10/1/2014 11:49:27 AM","Windows 7 Enterprise","CN=HS-OBGYN-0804,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG7181","True","10/1/2014 2:03:43 PM","Windows 7 Enterprise","CN=HSCSURG7181,OU=Win7,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SPOULSON-PC","True","10/2/2014 11:35:21 AM","Windows 7 Enterprise","CN=SPOULSON-PC,OU=Biochemistry,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUVGNFZ410E","True","10/2/2014 1:47:36 PM","Windows 7 Enterprise","CN=CWVUVGNFZ410E,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ADMIN18","False","10/3/2014 1:46:01 AM","Windows 7 Enterprise","CN=ADMIN18,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUMYCHART6","True","10/3/2014 9:34:14 AM","Windows 7 Professional","CN=CWVUMYCHART6,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOMDEAN1C99","True","10/3/2014 4:10:22 PM","Windows 7 Professional","CN=HSSOMDEAN1C99,OU=SOMDEAN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSADMINF3DE","True","10/4/2014 2:19:19 AM","Windows 7 Enterprise","CN=HSADMINF3DE,OU=AVP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSNEURODACE","True","10/4/2014 4:54:05 AM","Windows 7 Enterprise","CN=HSNEURODACE,OU=Neurology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8R42VL1","True","10/6/2014 8:17:27 AM","Windows 7 Enterprise","CN=CWVU8R42VL1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCCTRU33","True","10/6/2014 8:35:38 AM","Windows 7 Enterprise","CN=MBRCCCTRU33,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBEHMFA14","True","10/6/2014 9:37:53 AM","Windows 7 Enterprise","CN=HSBEHMFA14,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMEDF691","True","10/6/2014 1:47:26 PM","Windows 7 Professional","CN=HSCEMMEDF691,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCCTRU17","True","10/8/2014 9:08:01 AM","Windows 7 Enterprise","CN=MBRCCCTRU17,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUINYNRL1","True","10/8/2014 10:11:07 AM","Windows 7 Professional","CN=CWVUINYNRL1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS8171","True","10/8/2014 4:27:53 PM","Windows 8 Pro","CN=HSPEDS8171,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTA3C217","True","10/9/2014 8:53:24 AM","Windows 7 Enterprise","CN=HSHSTA3C217,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sph-bkenned2","True","10/9/2014 12:06:46 PM","Windows 8.1 Pro","CN=sph-bkenned2,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"FGH17SGD","True","10/9/2014 1:24:41 PM","Windows 7 Enterprise","CN=FGH17SGD,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSTAC37E1","True","10/10/2014 4:27:37 AM","Windows 8.1 Enterprise","CN=HSTAC37E1,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"TEST3","True","10/10/2014 12:09:19 PM","Windows 7 Enterprise","CN=TEST3,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SEP12","True","10/11/2014 1:32:40 PM","Windows Server 2012 Standard","CN=SEP12,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"TSELAB7","True","10/12/2014 1:34:04 AM","Windows 7 Enterprise","CN=TSELAB7,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-3831-D2","True","10/13/2014 7:09:27 AM","Windows 7 Enterprise","CN=HS-SPH-3831-D2,OU=HPML,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"AXISCAMRECORDER","True","10/13/2014 9:22:26 AM","Windows XP Professional","CN=AXISCAMRECORDER,OU=Screensaver Exception Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBEHM6EE5A","True","10/13/2014 9:35:43 AM","Windows 7 Enterprise","CN=HSBEHM6EE5A,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-BEHM-6F0F1","True","10/13/2014 12:25:29 PM","Windows 7 Enterprise","CN=HS-BEHM-6F0F1,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSNUROSURG089A","True","10/13/2014 3:18:36 PM","Windows 7 Enterprise","CN=HSNUROSURG089A,OU=Neurosurgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"itsweb-idmac1","True","10/14/2014 8:09:06 AM","Mac OS X","CN=itsweb-idmac1,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SOP-FF34","True","10/14/2014 2:06:48 PM","Windows 7 Professional","CN=HSC-SOP-FF34,OU=Win7,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCUNITNAME1","True","10/15/2014 9:00:09 AM","Windows 7 Enterprise","CN=MBRCCUNITNAME1,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3MJZ4J1","False","10/15/2014 11:05:25 AM","Windows XP Professional","CN=CWVU3MJZ4J1,OU=XP11212014,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sph-aehulse","True","10/15/2014 11:06:03 AM","Windows 8.1 Pro","CN=sph-aehulse,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MD-ISABELLA","True","10/15/2014 3:27:33 PM","Windows 7 Professional","CN=MD-ISABELLA,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOMEF36","True","10/15/2014 6:33:00 PM","Windows 7 Enterprise","CN=HSSOMEF36,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H53043","True","10/16/2014 8:49:54 AM","Windows 7 Enterprise","CN=H53043,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"JPARK-LPTP","True","10/16/2014 8:58:15 AM","Windows 8.1 Pro","CN=JPARK-LPTP,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MbrccCtru81","True","10/16/2014 10:50:22 AM","Windows 8.1 Enterprise","CN=MbrccCtru81,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MbrccDept2","True","10/16/2014 2:37:57 PM","Windows 8.1 Enterprise","CN=MbrccDept2,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"KSANDJEKCLIN-SO","True","10/17/2014 10:48:57 AM","Windows 7 Enterprise","CN=KSANDJEKCLIN-SO,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU74JBMM1","True","10/18/2014 6:13:36 AM","Windows 7 Enterprise","CN=CWVU74JBMM1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUGD831L1","True","10/18/2014 10:25:27 PM","Windows 7 Enterprise","CN=CWVUGD831L1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMEDDB78","True","10/20/2014 9:03:21 AM","Windows 7 Enterprise","CN=HSCEMMEDDB78,OU=ICRC,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"cwvuc1mjgf48dty","True","10/21/2014 8:55:48 AM","Mac OS X","CN=cwvuc1mjgf48dty,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sod-ecollin6","True","10/21/2014 10:50:11 AM","Windows 8.1 Pro","CN=sod-ecollin6,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCLOANER1","True","10/21/2014 1:21:44 PM","Windows 7 Enterprise","CN=MBRCCLOANER1,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOBGYNBB13","True","10/21/2014 9:42:04 PM","Windows 7 Enterprise","CN=HSOBGYNBB13,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSEXERPHYS1FD1","True","10/22/2014 8:37:49 AM","Windows 7 Professional","CN=HSEXERPHYS1FD1,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSINFDECD4","True","10/22/2014 10:04:24 AM","Windows 7 Professional","CN=HSINFDECD4,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOBGYNA1FE","True","10/22/2014 5:23:48 PM","Windows 7 Enterprise","CN=HSOBGYNA1FE,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-RAP","True","10/23/2014 2:04:40 AM","Windows Server 2008 R2 Enterprise","CN=HSC-RAP,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-Q4Z8F0","True","10/23/2014 5:20:03 AM","Windows 7 Enterprise","CN=HS-SPH-Q4Z8F0,OU=HRC,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"YOKIM-PC","True","10/24/2014 9:07:09 AM","Windows 7 Enterprise","CN=YOKIM-PC,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SPH-7284","True","10/25/2014 5:20:13 PM","Windows 7 Enterprise","CN=HSC-SPH-7284,OU=MGMT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DMONDAY-MDTV","True","10/26/2014 9:34:14 PM","Windows 7 Professional","CN=DMONDAY-MDTV,OU=MDTV,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-BEHM-BAA0","True","10/27/2014 10:09:45 PM","Windows 7 Enterprise","CN=HS-BEHM-BAA0,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"33Y45V1","False","10/28/2014 2:03:35 AM","Windows 7 Professional","CN=33Y45V1,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-ITS-OUT2010","True","10/31/2014 10:41:05 AM","Windows 7 Enterprise","CN=HS-ITS-OUT2010,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"JMARTON-WORK","True","11/2/2014 9:44:15 AM","Windows 7 Professional","CN=JMARTON-WORK,OU=Helpdesk,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUC6005RZ8","True","11/3/2014 12:19:10 PM","Windows 8.1 Enterprise","CN=CWVUC6005RZ8,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOBGYNBB01","True","11/4/2014 1:09:10 PM","Windows 7 Professional","CN=HSOBGYNBB01,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MD-ADUNBAR2","True","11/4/2014 8:11:19 PM","Windows 7 Professional","CN=MD-ADUNBAR2,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCORTHO8284","False","11/5/2014 9:13:09 AM","Windows 7 Enterprise","CN=HSCORTHO8284,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-3830DSK2","True","11/5/2014 12:20:18 PM","Windows 7 Enterprise","CN=HS-SPH-3830DSK2,OU=MGMT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SPH-SSTU","True","11/5/2014 12:56:40 PM","Windows 8.1 Pro","CN=SPH-SSTU,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSADMINB951","True","11/5/2014 1:32:04 PM","Windows 7 Enterprise","CN=HSADMINB951,OU=AVP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSCVMCR","True","11/5/2014 3:33:38 PM","Windows Server 2012 R2 Standard","CN=CHSCVMCR,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUF1Y2JK1","True","11/6/2014 3:35:21 AM","Windows 7 Professional","CN=CWVUF1Y2JK1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-MBRADLEY","True","11/6/2014 11:05:45 AM","Windows 7 Enterprise","CN=ITSWEB-MBRADLEY,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-ENT-4FF1","True","11/6/2014 3:28:54 PM","Windows 7 Enterprise","CN=HS-ENT-4FF1,OU=ENT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"C-VILLE","True","11/6/2014 3:31:00 PM","Windows 7 Enterprise","CN=C-VILLE,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"EXPHYS-MACPRO","True","11/6/2014 3:48:51 PM","Windows 7 Enterprise","CN=EXPHYS-MACPRO,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SCANIT03","True","11/7/2014 3:33:18 PM","Windows 7 Enterprise","CN=SCANIT03,OU=SOM,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SUDIXON-WIN7","True","11/10/2014 9:20:40 AM","Windows 7 Professional","CN=SUDIXON-WIN7,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHPAESCF","True","11/10/2014 1:07:15 PM","Windows 7 Enterprise","CN=HSHPAESCF,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSCSCCM","True","11/11/2014 1:11:59 PM","Windows Server 2012 R2 Standard Evaluation","CN=CHSCSCCM,OU=CHSC Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"WSMITH-PC","True","11/12/2014 9:04:19 PM","Windows 7 Enterprise","CN=WSMITH-PC,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CIT-EEE","True","11/13/2014 4:06:46 PM","Windows 7 Enterprise","CN=CIT-EEE,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOME6C8","True","11/14/2014 10:27:15 AM","Windows 7 Enterprise","CN=HSSOME6C8,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMEDF420","True","11/14/2014 10:39:42 AM","Windows 7 Enterprise","CN=HSCEMMEDF420,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCRAD5B55TF1","False","11/15/2014 8:35:08 AM","Windows 7 Enterprise","CN=HSCRAD5B55TF1,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBEHM79E6","True","11/17/2014 5:38:01 AM","Windows 7 Enterprise","CN=HSBEHM79E6,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOM-NB-CM","True","11/17/2014 7:51:35 AM","Windows 7 Professional","CN=SOM-NB-CM,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MHUNTLEY-LAPTOP","True","11/17/2014 12:13:37 PM","Windows 7 Professional","CN=MHUNTLEY-LAPTOP,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESHENG","True","11/17/2014 7:01:12 PM","Windows Vista™ Enterprise","CN=DESHENG,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sod-accorley","True","11/18/2014 8:45:22 AM","Windows 8.1 Pro","CN=sod-accorley,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCORTHO0F61","True","11/19/2014 11:54:57 AM","Windows 7 Enterprise","CN=HSCORTHO0F61,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-ENT-9ADAFF","True","11/19/2014 12:22:10 PM","Windows 7 Enterprise","CN=HS-ENT-9ADAFF,OU=ENT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS0C3D","True","11/20/2014 8:08:24 AM","Windows 7 Professional","CN=HSPEDS0C3D,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU1M46NM1","True","11/20/2014 8:17:29 AM","Windows 7 Professional","CN=CWVU1M46NM1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU6V05RL1","True","11/21/2014 1:44:24 AM","Windows 7 Professional","CN=CWVU6V05RL1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"FINANCE-VP","False","11/21/2014 1:36:43 PM","Windows 7 Professional","CN=FINANCE-VP,OU=VP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVNL02","True","11/22/2014 1:20:52 AM","Windows 7 Enterprise","CN=CWVNL02,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVNL03","True","11/22/2014 1:20:58 AM","Windows 7 Enterprise","CN=CWVNL03,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVNL01","True","11/22/2014 1:21:08 AM","Windows 7 Enterprise","CN=CWVNL01,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RADG4S7T91","True","11/22/2014 4:31:02 AM","Windows 7 Enterprise","CN=RADG4S7T91,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"JOE-PC","True","11/23/2014 2:28:23 AM","Windows 7 Enterprise","CN=JOE-PC,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSAVP1C99","True","11/24/2014 7:35:50 AM","Windows 7 Enterprise","CN=HSAVP1C99,OU=AVP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMED3B9A","True","11/24/2014 9:11:47 AM","Windows 7 Enterprise","CN=HSCEMMED3B9A,OU=ICRC,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ZEISS-CONFOCAL","True","11/24/2014 10:01:13 AM","Windows XP Professional","CN=ZEISS-CONFOCAL,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMED6434","True","11/24/2014 1:22:54 PM","Windows 7 Enterprise","CN=HSCEMMED6434,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-RMISRA-D","True","11/24/2014 2:03:24 PM","Windows 7 Enterprise","CN=HS-SPH-RMISRA-D,OU=SBHS,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"hs-peds-90f1","True","11/26/2014 5:09:09 PM","Mac OS X","CN=hs-peds-90f1,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RAD1NGFLC1","True","11/28/2014 4:30:11 AM","Windows 7 Enterprise","CN=RAD1NGFLC1,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PUGACHEVALAB13","True","11/28/2014 11:31:00 AM","Windows 7 Enterprise","CN=PUGACHEVALAB13,OU=Biochemistry,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSNURSE215","True","12/1/2014 8:27:26 AM","Windows 7 Enterprise","CN=HSNURSE215,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDFB5B","True","12/1/2014 8:43:16 AM","Windows 7 Professional","CN=HSCEDFB5B,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSWVCTSI89AB","True","12/1/2014 10:33:12 AM","Windows 7 Professional","CN=HSWVCTSI89AB,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"WVGEC_E6510","True","12/1/2014 10:49:02 AM","Windows 7 Professional","CN=WVGEC_E6510,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PT-7366","True","12/1/2014 12:02:09 PM","Windows 7 Professional","CN=HS-PT-7366,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU2HW6K12","True","12/2/2014 11:39:30 AM","Windows 7 Professional","CN=CWVU2HW6K12,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
