"SamAccountName","SourceOU","TargetOU"
"HS VDI Williamson & Sherry Research CCBs Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pain Med Prescrip Patterns Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ENT skills for the ED Provider Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Stout Research Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Poly-substance Use Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Williamson & Sherry Research CCBs Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pain Med Prescrip Patterns Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ENT skills for the ED Provider Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Poly-substance Use Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Serratia IDR Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pseudomonas Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Serratia IDR Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Calcium Channel Blockers_Periodontal Disease Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MOTOR-Phase II Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Calcium Channel Blockers_Periodontal Disease Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Workload Study Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lung cancer prevalence ILD Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lung cancer prevalence ILD Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI COVID-19 Data Repository Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Weight Gain in Children after Surgery for OSA Students","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI COVID-19 Data Repository Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI COVID positive outpatients 2020 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI COVID positive outpatients 2020 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Athlete COVID-19 Testing Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI SARS-CoV-2 Neurological Manifestation Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Athlete COVID-19 Testing Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI SARS-CoV-2 Neurological Manifestation Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI abaus_medicaid_claims Group RO","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Concomitant tx with Entresto and loop Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Concomitant tx with Entresto and loop Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Alzheimer’s Disease Patients Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Alzheimer’s Disease Patients Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ligasure device for vaginal hysterectomies Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pauly endocarditis","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVU Office of Health Services Research COVID19","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Brode REDCap Projects Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lung nodule cohort Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Walls Warnken Capstone Project Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Tumor Related Epilepsy Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Brode REDCap Projects Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lung nodule cohort Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Walls Warnken Capstone Project Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Tumor Related Epilepsy Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Component Separation Hernia Repair Outcomes Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ligasure device for vaginal hysterectomies Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Component Separation Hernia Repair Outcomes Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Patient id for heart failure and dementia Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Moran SUD Dashboard Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Predicting Cardiotoxicity Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Patient id for heart failure and dementia Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Chronic Subdural Hematoma Study Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Predicting Cardiotoxicity Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Chronic Subdural Hematoma Study Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI COVID-19 Appalachian Cohort Fellows Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI OccupationCOVID19Data","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI COVID-19 Appalachian Cohort Fellows Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Appendicitis ED Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Appendicitis ED Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI 1810330706A001 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI 1810330706A001 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WV COVID-19 ACE ARB Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HSC VDI Medicaid Research Parent Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Rudisill MVC Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NovelTherchangingLandscapeMetastaticMelanomaTrmt Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WV COVID-19 ACE ARB Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NovelTherchangingLandscapeMetastaticMelanomaTrmt Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI AddHealth Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI AKI after cardiac surgery Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Appalachian Mind Health Initiative Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Collaborate","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pseudomonas Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI AKI after cardiac surgery Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Appalachian Mind Health Initiative Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI AddHealth Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Baus Chronic Disease","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI BedsideUltrasoundInDiagnosingAppendicitis Faculty Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HRT in Postmenopausal Women with CHF Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Planned upgrades to the Intensive care unit Faculty Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HRT in Postmenopausal Women with CHF Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NeuropsychNeuroImage Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI CTN-0099 ED-INNOVATION RCT Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Planned upgrades to the Intensive care unit Student Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI PanniculectomyImproveHypertensionDiabetes Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NeuropsychNeuroImage Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI BedsideUltrasoundInDiagnosingAppendicitis Student Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI PanniculectomyImproveHypertensionDiabetes Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Match Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI CTSI Clinical Trials Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI PCORI","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MHP Independent Assessment Year 1","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI CTN-0099 ED-INNOVATION RCT Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Rudisill MAT Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pollini OUD Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"jthompson Ziconotide","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVU Office of Health Services Research Harm Reduction","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Entresto and Peripartum CM Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"jthompson Advanced Endoscopy","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DOACs and BMI Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DELIVER EHR Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DOACs and BMI Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Entresto and Peripartum CM Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DELIVER EHR Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Davis Telehealth","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Santrock Robert - TAR_and_Obesity_2786 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HMA Training Datasets","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Santrock Robert - TAR_and_Obesity_2786 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI U drive for Brijesh Patel Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pharmacy Naloxone Distribution Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI RJN_CVICU_CABG Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pharmacy Naloxone Distribution Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI VTE in Pancreatitis Student Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Endoscopy w Anemia w Acute Myocardial Infarction Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Amiodarone and obesity Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Tranexamic Acid Reduces the Rate Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Endoscopy w Anemia w Acute Myocardial Infarction Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI SOR Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI LSIC-ALH Review Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI U drive for Brijesh Patel Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVU Office of Health Services Research","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI RJN_CVICU_CABG Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DemographicsCarpalandcubitaltunnelrelease Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVAIM data Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Entresto dose and outcomes Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVAIM data Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Entresto dose and outcomes Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Urgent Care Data Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DemographicsCarpalandcubitaltunnelrelease Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI LSIC-ALH Review Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Amiodarone and obesity Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Urgent Care Data Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Ocrevus study Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MRA and hyperkalemia Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pain Wearables Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Ocrevus study Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MRA and hyperkalemia Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lead Exposure Analysis Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Clinical Impact of Rounding Clinical Pharmacists Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pain Wearables Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Redcap Gyn Onc Database Records Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Shaken Baby Syndrome Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lead Exposure Analysis Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Clinical Impact of Rounding Clinical Pharmacists Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Redcap Gyn Onc Database Records Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Shaken Baby Syndrome Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Cefepime Neurotoxicity Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Cefepime Neurotoxicity Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DeptMedicine Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MOSO Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Risankizumab Crohns Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI DeptMedicine Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HSTA Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MOSO Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI M15-991 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI M15-991 and M16-006 TriNetX Query_10May2019 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Ed proximity study Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI LBP Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HSTA Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI M15-991 and M16-006 TriNetX Query_10May2019 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HSC Titanium Users","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS PALM Secure Drive","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC SAS","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"CHSC Conditional Access Policy Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"SOD MiPACS Patient Updater Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Cost Savings Access Database Project Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"PowerBI Licensing Group","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Microsoft Project","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Intune VPN Access Group","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Office 365 Base Licensing Group","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"M365 A3 for Faculty Licensing Group","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Office 365 A1 Group Based","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Another test group","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Teams RSS Application Group","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"Microsoft Visio","HSC/HSC AD Groups/Applications","HS Users/HSC/HSC AD Groups/Applications"
"HSC Finance Share","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Elevated Accounts","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HPF","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC CoumaCare Users","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Citrix PharmCas Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"8Chili File Share","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC UHS","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC SON HR Share","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"MBRCC Conditional Access Policy Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Office 2010","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Office365 Migrated","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Health Affairs Download","HSC/HSC AD Groups/Health Affairs Research","HS Users/HSC/HSC AD Groups/Health Affairs Research"
"Health Affairs Upload Only","HSC/HSC AD Groups/Health Affairs Research","HS Users/HSC/HSC AD Groups/Health Affairs Research"
"HSC Cloud Storage General Exceptions","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"CIMDB","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Citrix WAPAC","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"RNI Screen Saver Exceptions Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Conditional Access Policy","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"SOM Conditional Access Policy Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"BASSCI Conditional Access Policy Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Casper Enrollment","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"WVU Facilities Share Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS Protected Data Users Screensaver Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC WebServers","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC VNC Software","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Urology","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Student Printing","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC SOM PC","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS EFS Users","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Neurology Restricted","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Grant Manager","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Hsdata1 Admin Users","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSCE CSC","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Testing WVUH","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC MS Web Expressions","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS VDI COVID-19 Testing Results Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS-Enroll Web Server Certificates","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"MBAM Special Exceptions Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"SCCM Task Sequence Managers","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"SOD Computers","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Supply Store","HSC/SOD","HS Users/HSC/SOD"
